ProductID,ProductCategory,QuantitySold,RevenueGenerated
5000,Electronics,93,3952.45
5001,Sports,27,1459.02
5002,Books,89,4096.26
5003,Sports,81,2580.72
5004,Electronics,68,6694.08
5005,Sports,20,230.4
5006,Furniture,57,3377.94
5007,Sports,45,4038.26
5008,Furniture,59,2581.99
5009,Sports,28,1771.32
5010,Clothing,72,1078.27
5011,Furniture,10,961.24
5012,Electronics,8,231.57
5013,Electronics,36,1912.19
5014,Sports,73,5887.92
5015,Books,46,4057.49
5016,Clothing,9,306.16
5017,Furniture,26,691.34
5018,Sports,81,2809.77
5019,Clothing,11,186.31
5020,Sports,21,464.92
5021,Clothing,89,8897.25
5022,Electronics,34,2262.34
5023,Books,99,4714.06
5024,Toys,76,1079.86
5025,Furniture,38,1975.92
5026,Books,59,5856.12
5027,Electronics,76,2626.22
5028,Books,53,2440.88
5029,Sports,22,923.95
5030,Books,88,4493.39
5031,Furniture,74,5154.62
5032,Books,33,1428.43
5033,Books,20,1733.53
5034,Toys,63,762.09
5035,Furniture,99,2819.95
5036,Toys,12,606.79
5037,Books,89,2205.9
5038,Books,96,7762.59
5039,Clothing,86,1208.5
5040,Electronics,37,1086.7
5041,Books,35,778.38
5042,Sports,11,550.03
5043,Toys,2,101.62
5044,Books,6,277.96
5045,Electronics,60,3252.25
5046,Sports,77,3198.89
5047,Furniture,61,4291.73
5048,Furniture,86,1294.39
5049,Furniture,67,4942.72
5050,Books,81,2010.18
5051,Toys,100,1698.98
5052,Electronics,49,1203.72
5053,Clothing,89,7762.72
5054,Books,63,762.57
5055,Electronics,88,4443.9
5056,Sports,56,4808.42
5057,Electronics,71,1049.15
5058,Toys,65,4213.92
5059,Sports,77,7359.33
5060,Toys,53,2631.74
5061,Furniture,38,3733.55
5062,Furniture,79,3467.13
5063,Toys,78,5255.5
5064,Books,85,6616.26
5065,Toys,33,847.09
5066,Furniture,61,3280.31
5067,Sports,11,119.53
5068,Books,29,1996.4
5069,Clothing,27,2650.9
5070,Furniture,20,1263.39
5071,Electronics,27,991.58
5072,Books,42,4115.69
5073,Electronics,65,1214.76
5074,Toys,66,4871.18
5075,Clothing,63,3045.46
5076,Electronics,98,6250.84
5077,Furniture,27,2676.88
5078,Toys,8,775.5
5079,Books,23,1840.16
5080,Furniture,24,1225.69
5081,Books,74,4888.33
5082,Toys,94,5205.51
5083,Furniture,29,1032.64
5084,Electronics,28,1475.77
5085,Toys,18,857.13
5086,Sports,62,5901.37
5087,Electronics,68,1903.75
5088,Furniture,10,379.9
5089,Toys,45,2738.67
5090,Electronics,31,1008.6
5091,Electronics,74,5894.63
5092,Clothing,16,477.07
5093,Sports,53,1932.9
5094,Furniture,65,5234.31
5095,Furniture,81,1555.78
5096,Electronics,80,3072.59
5097,Clothing,34,912.62
5098,Electronics,99,7806.68
5099,Electronics,3,286.43
5100,Clothing,14,654.15
5101,Electronics,18,544.31
5102,Clothing,98,3628.38
5103,Furniture,79,2142.29
5104,Electronics,27,1341.09
5105,Electronics,96,7794.23
5106,Toys,94,9170.45
5107,Books,79,2865.37
5108,Clothing,97,2821.85
5109,Sports,68,3084.53
5110,Furniture,1,45.22
5111,Sports,62,1595.88
5112,Clothing,2,134.35
5113,Toys,97,2038.03
5114,Clothing,65,1530.86
5115,Books,23,665.36
5116,Electronics,81,4458.31
5117,Furniture,37,1013.94
5118,Electronics,12,233.7
5119,Books,39,998.16
5120,Toys,60,852.97
5121,Sports,76,6905.01
5122,Books,98,5969.03
5123,Furniture,23,1069.25
5124,Sports,13,1215.21
5125,Sports,83,7527.54
5126,Sports,63,3437.9
5127,Furniture,92,4766.76
5128,Clothing,79,3340.96
5129,Furniture,60,4058.48
5130,Furniture,92,8561.48
5131,Sports,85,2648.51
5132,Toys,35,1216.44
5133,Toys,80,2499.68
5134,Sports,38,999.96
5135,Furniture,25,1475.18
5136,Sports,39,2091.23
5137,Books,30,923.91
5138,Sports,5,90.58
5139,Clothing,23,1835.06
5140,Electronics,24,267.77
5141,Books,91,1142.54
5142,Sports,88,6517.95
5143,Electronics,3,232.95
5144,Clothing,54,2308.27
5145,Sports,26,1610.79
5146,Books,35,2734.99
5147,Books,76,3293.88
5148,Sports,1,44.64
5149,Books,60,1917.38
5150,Furniture,79,2906.33
5151,Furniture,10,219.04
5152,Toys,91,2816.42
5153,Furniture,74,3444.99
5154,Electronics,58,1314.95
5155,Electronics,33,839.69
5156,Electronics,18,269.73
5157,Toys,13,950.2
5158,Sports,66,4931.78
5159,Toys,84,7315.64
5160,Electronics,94,1640.54
5161,Toys,63,4008.4
5162,Books,47,1931.45
5163,Furniture,79,1372.29
5164,Electronics,44,2680.52
5165,Sports,25,1512.47
5166,Toys,17,762.86
5167,Clothing,12,1143.85
5168,Clothing,86,2264.84
5169,Sports,10,983.17
5170,Furniture,56,3824.29
5171,Furniture,95,5604.06
5172,Sports,66,1290.04
5173,Sports,28,305.59
5174,Clothing,6,114.24
5175,Furniture,54,5029.41
5176,Sports,97,3302.27
5177,Books,43,2688.77
5178,Books,52,988.69
5179,Clothing,95,8616.49
5180,Clothing,18,772.84
5181,Books,6,508.06
5182,Sports,97,6861.23
5183,Sports,83,3985.56
5184,Clothing,55,2928.42
5185,Books,22,1928.31
5186,Books,80,899.66
5187,Electronics,42,1284.54
5188,Electronics,15,920.16
5189,Furniture,72,5753.36
5190,Electronics,32,2243.68
5191,Furniture,38,3783.82
5192,Sports,77,4292.29
5193,Toys,11,317.19
5194,Books,83,1626.74
5195,Books,32,3178.45
5196,Clothing,91,8139.05
5197,Furniture,64,4544.5
5198,Sports,40,3767.43
5199,Books,74,2203.89
5200,Toys,41,2788.12
5201,Electronics,54,4062.61
5202,Toys,61,2617.44
5203,Books,37,2752.54
5204,Sports,72,4021.03
5205,Toys,98,1872.68
5206,Toys,22,2171.14
5207,Furniture,36,754.86
5208,Sports,88,8490.46
5209,Furniture,19,618.95
5210,Furniture,42,1678.63
5211,Books,85,2600.94
5212,Electronics,72,1611.76
5213,Sports,71,6138.49
5214,Toys,100,4891.91
5215,Toys,15,1426.98
5216,Clothing,60,4206.52
5217,Clothing,81,6878.08
5218,Electronics,11,584.62
5219,Toys,45,2555.49
5220,Sports,37,2825.25
5221,Clothing,77,4812.89
5222,Clothing,49,580.67
5223,Furniture,14,1379.74
5224,Furniture,34,2987.78
5225,Clothing,6,300.85
5226,Electronics,29,2249.15
5227,Sports,45,781.2
5228,Books,74,6374.17
5229,Furniture,80,4294.29
5230,Furniture,4,379.83
5231,Toys,91,2360.27
5232,Toys,23,519.3
5233,Books,98,9576.77
5234,Books,7,177.96
5235,Clothing,2,134.59
5236,Books,46,3287.55
5237,Toys,22,962.38
5238,Electronics,81,6887.49
5239,Clothing,69,3289.43
5240,Toys,55,1408.49
5241,Furniture,51,2399.86
5242,Electronics,80,7996.07
5243,Clothing,42,3342.63
5244,Furniture,8,250.86
5245,Electronics,77,5187.52
5246,Electronics,30,2100.51
5247,Books,84,6733.41
5248,Clothing,47,2124.56
5249,Clothing,14,615.25
5250,Toys,15,1465.99
5251,Clothing,66,4579.97
5252,Clothing,81,6163.78
5253,Electronics,59,1507.54
5254,Electronics,15,1191.27
5255,Sports,78,3656.45
5256,Books,77,2149.04
5257,Sports,66,6168.92
5258,Books,91,4346.86
5259,Furniture,19,1175.63
5260,Books,35,3470.92
5261,Clothing,67,3041.52
5262,Sports,60,4934.77
5263,Sports,18,989.21
5264,Electronics,58,1384.27
5265,Electronics,23,2141.33
5266,Toys,21,342.5
5267,Sports,73,4167.13
5268,Electronics,23,382.91
5269,Clothing,34,1337.15
5270,Books,35,367.6
5271,Clothing,29,2053.62
5272,Books,8,415.38
5273,Furniture,72,1897.24
5274,Clothing,75,5774.16
5275,Furniture,45,2312.68
5276,Sports,76,854.17
5277,Clothing,61,4580.43
5278,Books,68,911.58
5279,Electronics,99,1628.34
5280,Books,27,2426.08
5281,Furniture,55,1852.42
5282,Electronics,25,1664.29
5283,Books,68,1814.32
5284,Clothing,62,5113.2
5285,Sports,76,7251.71
5286,Clothing,36,1266.82
5287,Toys,13,1176.65
5288,Clothing,25,1586.66
5289,Sports,45,3040.26
5290,Electronics,28,1438.4
5291,Clothing,83,2055.45
5292,Toys,29,2402.78
5293,Sports,52,4106.93
5294,Clothing,13,1014.36
5295,Toys,36,3518.31
5296,Electronics,2,62.33
5297,Clothing,17,1382.29
5298,Toys,33,1000.79
5299,Books,77,6341.62
5300,Clothing,10,138.15
5301,Books,46,3152.01
5302,Sports,31,1854.6
5303,Sports,32,783.57
5304,Sports,23,1524.8
5305,Electronics,57,4526.79
5306,Electronics,93,2557.64
5307,Toys,46,4014.98
5308,Electronics,98,4799.87
5309,Furniture,79,7264.02
5310,Books,8,180.47
5311,Sports,57,3312.61
5312,Furniture,31,1650.16
5313,Sports,68,5243.81
5314,Sports,39,1349.81
5315,Electronics,84,5140.73
5316,Sports,64,2047.51
5317,Clothing,16,929.89
5318,Clothing,85,5514.08
5319,Sports,65,3331.05
5320,Books,50,4682.11
5321,Books,56,1434.13
5322,Books,85,1329.88
5323,Sports,32,2604.07
5324,Electronics,20,1294.3
5325,Clothing,1,86.76
5326,Sports,36,1221.18
5327,Toys,9,628.56
5328,Sports,72,2980.68
5329,Clothing,56,5293.79
5330,Books,38,1435.81
5331,Sports,52,3420.6
5332,Toys,71,2410.64
5333,Books,95,6978.22
5334,Electronics,62,1466.58
5335,Sports,56,3509.28
5336,Toys,81,2502.25
5337,Electronics,6,478.96
5338,Clothing,78,6476.82
5339,Books,53,5111.31
5340,Clothing,51,1088.99
5341,Electronics,95,9311.15
5342,Toys,47,1996.0
5343,Sports,3,270.02
5344,Furniture,63,2978.24
5345,Clothing,23,584.0
5346,Clothing,96,3718.1
5347,Books,58,4530.29
5348,Toys,44,4151.63
5349,Books,85,3283.22
5350,Sports,67,4965.88
5351,Electronics,44,4366.86
5352,Electronics,94,2823.26
5353,Electronics,8,501.33
5354,Furniture,70,4225.22
5355,Clothing,68,6519.15
5356,Books,16,532.12
5357,Clothing,69,6058.15
5358,Books,70,6358.46
5359,Sports,52,2500.97
5360,Electronics,56,3990.29
5361,Toys,60,4287.49
5362,Electronics,73,6021.32
5363,Electronics,33,1503.59
5364,Books,78,4130.86
5365,Sports,10,423.4
5366,Sports,8,664.01
5367,Sports,17,669.0
5368,Electronics,29,2528.25
5369,Sports,63,5845.89
5370,Clothing,57,931.73
5371,Electronics,83,8086.59
5372,Furniture,62,5537.13
5373,Toys,28,1231.26
5374,Clothing,87,4760.83
5375,Books,23,1552.97
5376,Books,1,57.94
5377,Furniture,32,1440.09
5378,Books,8,567.06
5379,Books,10,857.09
5380,Clothing,22,594.56
5381,Electronics,33,2951.47
5382,Toys,51,966.78
5383,Books,30,382.49
5384,Electronics,47,814.08
5385,Clothing,22,368.39
5386,Toys,21,459.98
5387,Toys,70,4880.31
5388,Clothing,44,3969.15
5389,Books,52,5047.55
5390,Electronics,90,5414.85
5391,Toys,93,4318.41
5392,Sports,10,650.57
5393,Electronics,48,2543.09
5394,Electronics,27,2474.57
5395,Furniture,42,1562.4
5396,Electronics,52,712.11
5397,Toys,64,5154.8
5398,Toys,72,787.15
5399,Books,69,928.66
5400,Sports,82,3194.28
5401,Clothing,96,1393.21
5402,Toys,65,5611.03
5403,Electronics,25,2437.71
5404,Clothing,67,1947.04
5405,Furniture,91,4366.41
5406,Sports,20,1209.13
5407,Clothing,32,803.44
5408,Electronics,56,2398.98
5409,Books,41,2804.27
5410,Books,39,2930.2
5411,Sports,76,2914.74
5412,Toys,8,769.59
5413,Electronics,7,242.54
5414,Electronics,36,1680.8
5415,Toys,81,6589.93
5416,Books,31,2964.37
5417,Sports,46,683.29
5418,Clothing,10,186.38
5419,Furniture,66,3012.31
5420,Electronics,88,4122.41
5421,Sports,87,6627.06
5422,Toys,98,1290.49
5423,Clothing,83,4139.16
5424,Furniture,44,3710.81
5425,Toys,41,2589.78
5426,Electronics,100,1009.96
5427,Toys,70,6130.49
5428,Electronics,25,1990.75
5429,Clothing,66,5843.08
5430,Electronics,51,3850.96
5431,Toys,78,2331.88
5432,Electronics,86,6514.41
5433,Furniture,4,350.07
5434,Toys,11,148.33
5435,Toys,94,7935.24
5436,Furniture,71,6400.54
5437,Sports,33,1411.68
5438,Books,6,242.26
5439,Books,21,984.56
5440,Electronics,30,2104.88
5441,Toys,71,3835.85
5442,Electronics,71,2972.68
5443,Electronics,30,2151.52
5444,Clothing,48,4516.45
5445,Electronics,45,854.44
5446,Electronics,99,5162.44
5447,Electronics,46,2073.05
5448,Toys,29,1453.63
5449,Toys,57,650.41
5450,Electronics,79,805.79
5451,Sports,56,3277.45
5452,Furniture,19,1695.02
5453,Toys,81,2063.77
5454,Books,27,1367.59
5455,Furniture,69,5455.62
5456,Books,53,1010.18
5457,Furniture,13,1077.34
5458,Clothing,64,3414.84
5459,Electronics,95,1071.13
5460,Books,86,6809.61
5461,Furniture,11,897.99
5462,Sports,90,2006.97
5463,Electronics,38,3109.13
5464,Toys,11,405.11
5465,Electronics,21,354.52
5466,Sports,53,722.89
5467,Clothing,55,4128.35
5468,Toys,5,385.72
5469,Clothing,53,2114.09
5470,Books,38,3198.86
5471,Furniture,35,2827.51
5472,Clothing,70,4103.86
5473,Clothing,4,81.11
5474,Sports,58,802.9
5475,Toys,88,5588.18
5476,Toys,92,4695.68
5477,Furniture,76,3065.93
5478,Clothing,2,38.68
5479,Clothing,81,2848.53
5480,Sports,9,163.19
5481,Toys,78,2836.45
5482,Books,10,885.57
5483,Books,40,936.15
5484,Electronics,87,1379.46
5485,Books,50,1443.79
5486,Furniture,83,1594.92
5487,Sports,97,3830.5
5488,Books,23,814.13
5489,Clothing,64,5099.5
5490,Toys,23,1455.42
5491,Clothing,30,2225.54
5492,Clothing,49,3655.75
5493,Sports,30,797.78
5494,Clothing,91,8807.42
5495,Toys,8,276.3
5496,Sports,84,3256.84
5497,Sports,87,8334.22
5498,Furniture,23,657.16
5499,Furniture,80,5130.85
5500,Furniture,97,5341.32
5501,Books,56,1783.41
5502,Books,19,1259.86
5503,Electronics,45,3507.92
5504,Books,19,212.76
5505,Toys,83,6038.89
5506,Books,53,5204.55
5507,Clothing,11,337.51
5508,Electronics,23,1299.42
5509,Clothing,46,4376.07
5510,Furniture,27,1403.58
5511,Toys,97,1190.2
5512,Toys,35,1366.74
5513,Books,12,261.24
5514,Electronics,64,1057.7
5515,Electronics,15,1090.77
5516,Books,12,1048.83
5517,Books,6,147.67
5518,Toys,59,1445.43
5519,Books,35,3112.99
5520,Clothing,20,513.57
5521,Toys,64,6191.38
5522,Clothing,58,2251.68
5523,Electronics,46,4505.46
5524,Clothing,66,5143.43
5525,Furniture,86,7115.24
5526,Books,57,4653.82
5527,Sports,39,1120.75
5528,Clothing,7,139.76
5529,Sports,3,138.53
5530,Books,90,5461.06
5531,Toys,79,3361.69
5532,Furniture,85,3806.72
5533,Sports,56,1209.84
5534,Furniture,24,924.23
5535,Toys,100,3346.36
5536,Electronics,50,4662.65
5537,Clothing,16,570.73
5538,Electronics,52,1175.9
5539,Toys,92,4577.8
5540,Clothing,18,1073.83
5541,Books,5,140.5
5542,Toys,17,1399.94
5543,Furniture,96,8766.9
5544,Electronics,57,2075.58
5545,Books,66,2228.82
5546,Electronics,31,732.52
5547,Sports,17,1581.81
5548,Clothing,27,2673.4
5549,Electronics,27,1503.23
5550,Sports,80,3111.83
5551,Toys,12,599.45
5552,Toys,13,842.84
5553,Clothing,96,2411.96
5554,Sports,12,1038.31
5555,Books,13,445.92
5556,Toys,95,7197.59
5557,Clothing,20,1320.7
5558,Books,45,3744.67
5559,Electronics,84,7526.55
5560,Clothing,84,6304.52
5561,Books,48,1294.15
5562,Clothing,66,5466.06
5563,Clothing,53,867.96
5564,Books,31,2275.05
5565,Sports,2,127.3
5566,Electronics,11,574.49
5567,Furniture,21,939.22
5568,Books,60,3391.75
5569,Toys,88,6113.97
5570,Electronics,67,4742.4
5571,Furniture,57,5563.67
5572,Books,86,5573.1
5573,Furniture,64,4361.02
5574,Clothing,58,3746.31
5575,Sports,56,1474.19
5576,Sports,50,4308.01
5577,Clothing,81,4642.31
5578,Furniture,34,2284.82
5579,Furniture,78,2884.04
5580,Electronics,53,2316.44
5581,Clothing,62,2970.84
5582,Toys,23,1374.13
5583,Sports,50,1576.11
5584,Furniture,86,6298.67
5585,Sports,77,7083.4
5586,Clothing,12,375.23
5587,Toys,83,5374.58
5588,Sports,88,2380.49
5589,Furniture,40,1908.62
5590,Clothing,76,6382.02
5591,Sports,25,1228.86
5592,Electronics,37,3068.26
5593,Electronics,28,1229.35
5594,Toys,47,3580.61
5595,Sports,49,3594.2
5596,Clothing,44,3795.9
5597,Electronics,64,4214.86
5598,Clothing,9,287.59
5599,Electronics,74,3329.63
5600,Clothing,82,3556.58
5601,Electronics,85,2542.96
5602,Clothing,90,2926.8
5603,Sports,76,1072.5
5604,Sports,37,3176.98
5605,Books,47,3811.84
5606,Electronics,29,731.11
5607,Books,27,2495.53
5608,Furniture,80,7390.63
5609,Furniture,40,2505.85
5610,Furniture,91,6857.42
5611,Toys,95,4382.13
5612,Clothing,2,117.33
5613,Books,81,7262.08
5614,Sports,65,786.84
5615,Sports,33,975.31
5616,Furniture,10,529.68
5617,Toys,20,1476.01
5618,Books,92,3159.09
5619,Sports,66,1377.97
5620,Furniture,24,1738.41
5621,Sports,61,1259.29
5622,Electronics,15,1326.74
5623,Furniture,46,2913.97
5624,Electronics,66,4479.08
5625,Clothing,33,1852.17
5626,Sports,19,1240.01
5627,Clothing,31,2564.41
5628,Clothing,61,907.0
5629,Sports,65,3179.37
5630,Furniture,54,3279.35
5631,Clothing,66,1421.38
5632,Clothing,54,4445.89
5633,Furniture,92,3560.28
5634,Sports,20,717.39
5635,Sports,24,1856.67
5636,Furniture,93,5657.11
5637,Books,52,4174.22
5638,Books,55,2557.69
5639,Electronics,2,143.37
5640,Furniture,2,196.47
5641,Toys,62,2664.33
5642,Clothing,74,1808.15
5643,Toys,8,135.94
5644,Toys,88,938.44
5645,Electronics,9,504.62
5646,Furniture,50,1555.76
5647,Toys,45,4029.27
5648,Electronics,49,2592.19
5649,Sports,47,3168.56
5650,Toys,61,3324.59
5651,Clothing,42,3906.7
5652,Sports,56,1113.36
5653,Books,65,1089.12
5654,Electronics,83,3335.61
5655,Electronics,38,2206.71
5656,Sports,3,85.89
5657,Clothing,97,6901.34
5658,Electronics,100,6317.97
5659,Toys,63,5265.34
5660,Electronics,81,5771.09
5661,Books,33,547.47
5662,Sports,29,2491.06
5663,Furniture,54,2854.51
5664,Furniture,51,4741.55
5665,Furniture,32,1791.02
5666,Sports,76,3303.05
5667,Toys,34,1436.55
5668,Sports,91,7323.81
5669,Toys,67,5242.7
5670,Books,19,1617.19
5671,Furniture,56,760.24
5672,Sports,40,1392.83
5673,Books,88,3868.48
5674,Books,92,5632.02
5675,Sports,71,5744.63
5676,Clothing,24,1018.98
5677,Clothing,38,1419.8
5678,Electronics,21,1739.02
5679,Sports,12,951.7
5680,Electronics,5,333.56
5681,Books,75,5813.9
5682,Furniture,33,801.78
5683,Furniture,6,435.5
5684,Books,1,31.42
5685,Sports,13,534.47
5686,Sports,38,2990.62
5687,Books,100,1519.02
5688,Clothing,53,2273.24
5689,Toys,21,509.83
5690,Clothing,69,5958.65
5691,Toys,67,3937.37
5692,Toys,59,2291.47
5693,Books,83,1454.05
5694,Electronics,11,712.32
5695,Clothing,28,2487.0
5696,Clothing,46,1106.59
5697,Clothing,14,425.79
5698,Books,67,4540.89
5699,Clothing,71,4804.6
5700,Sports,18,491.92
5701,Furniture,6,351.97
5702,Electronics,98,3065.53
5703,Sports,88,5836.82
5704,Toys,61,4108.33
5705,Electronics,68,6208.59
5706,Sports,51,2290.11
5707,Books,83,3278.61
5708,Books,66,5990.16
5709,Clothing,32,969.32
5710,Electronics,40,3053.0
5711,Furniture,71,1814.62
5712,Electronics,90,5618.45
5713,Furniture,58,2700.02
5714,Electronics,72,4111.58
5715,Furniture,25,1146.62
5716,Books,62,5813.7
5717,Books,65,5571.6
5718,Sports,10,697.25
5719,Clothing,64,1122.22
5720,Electronics,13,636.62
5721,Books,28,2610.4
5722,Electronics,89,2561.12
5723,Furniture,8,532.97
5724,Books,68,2501.2
5725,Electronics,86,6534.89
5726,Electronics,5,171.21
5727,Clothing,7,144.73
5728,Clothing,52,3962.11
5729,Sports,98,7014.59
5730,Toys,10,319.13
5731,Furniture,38,2994.8
5732,Clothing,3,82.9
5733,Toys,80,2677.94
5734,Sports,23,1429.99
5735,Clothing,15,1263.77
5736,Toys,37,3521.55
5737,Toys,51,1668.12
5738,Toys,28,2071.41
5739,Toys,89,8460.93
5740,Furniture,51,3242.83
5741,Electronics,37,768.78
5742,Toys,49,4692.82
5743,Electronics,83,4128.91
5744,Toys,59,1044.59
5745,Toys,1,32.15
5746,Clothing,89,4443.46
5747,Electronics,100,7856.61
5748,Clothing,98,5739.66
5749,Toys,35,2749.45
5750,Toys,72,4277.27
5751,Electronics,80,1348.34
5752,Electronics,20,313.47
5753,Furniture,98,5927.09
5754,Furniture,48,1564.74
5755,Clothing,53,4978.04
5756,Clothing,25,1171.76
5757,Furniture,54,3336.57
5758,Clothing,54,2557.76
5759,Electronics,93,5043.49
5760,Furniture,60,2175.72
5761,Books,69,5842.98
5762,Books,86,5721.42
5763,Books,13,467.66
5764,Clothing,1,54.42
5765,Electronics,14,451.5
5766,Toys,18,1426.2
5767,Sports,51,1623.71
5768,Toys,90,5566.14
5769,Clothing,15,252.69
5770,Books,26,1196.94
5771,Electronics,14,461.57
5772,Books,23,271.02
5773,Clothing,92,7386.73
5774,Books,76,6072.67
5775,Sports,84,6886.8
5776,Electronics,39,3474.29
5777,Electronics,30,1890.64
5778,Toys,51,2748.36
5779,Books,75,1615.94
5780,Electronics,26,2529.87
5781,Toys,88,2810.1
5782,Furniture,97,6859.69
5783,Books,40,3271.18
5784,Toys,36,1653.51
5785,Sports,70,4990.0
5786,Toys,6,531.51
5787,Clothing,87,2985.38
5788,Electronics,73,1798.67
5789,Books,32,1919.23
5790,Books,10,704.97
5791,Toys,5,215.28
5792,Books,81,4388.51
5793,Clothing,39,2078.3
5794,Electronics,56,1539.05
5795,Electronics,95,8849.16
5796,Toys,39,2919.57
5797,Toys,44,2602.83
5798,Clothing,53,3313.6
5799,Clothing,75,3750.19
5800,Toys,5,192.08
5801,Electronics,71,4776.23
5802,Furniture,94,2729.66
5803,Books,84,1655.86
5804,Electronics,68,1737.78
5805,Electronics,50,2144.89
5806,Clothing,50,890.43
5807,Clothing,51,1941.2
5808,Electronics,52,4010.43
5809,Toys,95,8546.32
5810,Books,15,1325.92
5811,Clothing,17,1352.85
5812,Furniture,36,1479.54
5813,Electronics,30,1076.33
5814,Furniture,11,793.81
5815,Sports,57,5213.17
5816,Electronics,89,1771.09
5817,Books,5,264.97
5818,Books,15,1234.08
5819,Furniture,69,3865.08
5820,Electronics,21,483.58
5821,Sports,34,730.64
5822,Furniture,4,341.08
5823,Sports,73,4487.53
5824,Toys,20,807.75
5825,Toys,99,7181.38
5826,Electronics,37,2054.04
5827,Books,41,951.9
5828,Clothing,51,3038.51
5829,Toys,7,642.39
5830,Furniture,25,2420.89
5831,Sports,49,3962.34
5832,Electronics,87,5337.13
5833,Electronics,80,1319.92
5834,Furniture,46,1214.88
5835,Sports,83,3613.62
5836,Electronics,53,1099.08
5837,Electronics,61,4128.54
5838,Furniture,22,966.81
5839,Clothing,29,399.01
5840,Toys,20,261.29
5841,Toys,24,2189.02
5842,Books,1,90.88
5843,Clothing,91,7584.8
5844,Sports,42,1724.72
5845,Clothing,18,1344.58
5846,Books,26,1388.72
5847,Electronics,85,7136.7
5848,Clothing,30,466.82
5849,Electronics,14,1387.43
5850,Books,38,2888.3
5851,Books,36,1314.47
5852,Clothing,62,3387.03
5853,Toys,29,2831.61
5854,Toys,40,762.72
5855,Clothing,14,343.76
5856,Furniture,39,2842.61
5857,Clothing,35,3414.36
5858,Toys,48,4536.17
5859,Sports,99,7996.4
5860,Sports,14,1003.51
5861,Books,68,2201.08
5862,Sports,68,4324.21
5863,Toys,57,5053.63
5864,Sports,99,2036.97
5865,Clothing,70,6081.77
5866,Clothing,22,1727.39
5867,Books,40,1776.52
5868,Electronics,98,5951.8
5869,Toys,40,3951.04
5870,Toys,96,3604.51
5871,Electronics,2,56.25
5872,Sports,51,1119.97
5873,Furniture,54,1264.64
5874,Clothing,74,5240.61
5875,Electronics,85,3378.74
5876,Toys,43,1184.46
5877,Toys,29,1421.24
5878,Clothing,79,7204.11
5879,Electronics,44,3749.93
5880,Furniture,60,723.8
5881,Sports,86,1304.63
5882,Electronics,73,4090.53
5883,Clothing,46,1498.97
5884,Electronics,1,95.3
5885,Toys,37,2368.71
5886,Furniture,52,3195.52
5887,Furniture,88,6475.75
5888,Clothing,87,1150.96
5889,Clothing,16,1398.6
5890,Toys,45,3706.36
5891,Sports,41,2774.54
5892,Books,35,507.27
5893,Sports,76,971.52
5894,Clothing,22,594.17
5895,Clothing,46,1692.21
5896,Sports,55,4340.24
5897,Electronics,79,7658.76
5898,Furniture,66,2148.11
5899,Furniture,97,2524.54
5900,Furniture,11,423.48
5901,Clothing,19,1168.02
5902,Electronics,86,3993.0
5903,Furniture,30,1121.75
5904,Sports,90,6534.45
5905,Clothing,73,5408.54
5906,Sports,4,362.33
5907,Furniture,75,4425.67
5908,Books,11,348.85
5909,Books,11,756.98
5910,Toys,8,269.23
5911,Electronics,99,9404.52
5912,Toys,28,1171.0
5913,Electronics,18,541.06
5914,Furniture,20,487.84
5915,Sports,3,142.59
5916,Electronics,100,2077.53
5917,Sports,98,5614.36
5918,Furniture,10,230.19
5919,Books,78,7421.23
5920,Electronics,21,1402.13
5921,Furniture,54,3255.77
5922,Toys,38,2032.52
5923,Books,3,33.71
5924,Books,84,2520.9
5925,Sports,99,3904.1
5926,Books,27,1798.05
5927,Electronics,33,1624.99
5928,Sports,12,436.7
5929,Books,3,101.67
5930,Furniture,62,2065.13
5931,Sports,42,773.29
5932,Sports,21,1180.21
5933,Sports,99,4990.88
5934,Books,17,1077.28
5935,Furniture,10,137.67
5936,Toys,68,4709.16
5937,Electronics,70,3920.92
5938,Sports,49,3082.54
5939,Clothing,2,161.31
5940,Furniture,30,838.51
5941,Electronics,42,1393.86
5942,Sports,54,4617.75
5943,Furniture,99,1127.52
5944,Toys,12,1064.53
5945,Electronics,46,2257.21
5946,Toys,13,431.75
5947,Books,43,2194.06
5948,Sports,50,3429.45
5949,Toys,100,7152.26
5950,Toys,56,2383.72
5951,Electronics,85,4447.55
5952,Electronics,5,169.96
5953,Electronics,83,3963.68
5954,Clothing,86,2317.14
5955,Sports,56,1797.71
5956,Books,1,74.08
5957,Electronics,25,2238.64
5958,Books,15,198.57
5959,Clothing,9,410.88
5960,Electronics,60,4563.83
5961,Electronics,48,891.17
5962,Electronics,72,2281.99
5963,Electronics,69,3138.4
5964,Toys,97,1756.53
5965,Sports,17,482.61
5966,Sports,15,1109.7
5967,Sports,68,2824.68
5968,Sports,69,2223.05
5969,Toys,42,997.01
5970,Furniture,95,2071.06
5971,Clothing,97,7384.16
5972,Toys,39,757.08
5973,Toys,32,1322.85
5974,Sports,13,339.76
5975,Toys,50,4595.84
5976,Furniture,83,1166.37
5977,Electronics,75,1215.3
5978,Clothing,85,4947.19
5979,Clothing,94,6220.01
5980,Furniture,85,5556.37
5981,Electronics,37,1558.82
5982,Clothing,59,3954.71
5983,Sports,22,810.08
5984,Clothing,84,1327.21
5985,Electronics,63,2042.34
5986,Toys,25,1150.05
5987,Furniture,93,2588.53
5988,Clothing,99,9034.17
5989,Sports,2,36.53
